Time;NOK;USD;DKK;PLN;SEK
9,37;0,372516848;0,610384597;0,277717882;0,391596381;0,811981745
9,38;0,372092441;0,609822067;0,285212004;0,387450561;0,813526834
9,39;0,372934497;0,607764687;0,294254667;0,383009936;0,815954433
9,4;0,374670561;0,604624774;0,304482346;0,378335401;0,81903325
9,41;0,376666071;0,601005033;0,315302163;0,373546765;0,82245274
9,42;0,378286462;0,597508166;0,326121236;0,368763842;0,825902358
9,43;0,378897174;0,594736876;0,336346685;0,364106441;0,82907156
9,44;0,377930224;0,593224307;0,345480406;0,359663366;0,831688216
9,45;0,376375369;0,591899724;0,355119545;0,354865318;0,834357141
9,46;0,374752531;0,590241649;0,365889409;0,349528976;0,837357943
9,47;0,373039849;0,588303098;0,377600091;0,343747608;0,840649781
9,48;0,371215464;0,586137087;0,390061685;0,337614484;0,844191814
9,49;0,369257516;0,583796635;0,403084286;0,331222872;0,847943201
9,5;0,367144147;0,581334756;0,416477988;0,324666042;0,851863102
9,51;0,364853496;0,578804469;0,430052885;0,318037263;0,855910674
9,52;0,362363704;0,576258789;0,443619071;0,311429805;0,860045079
9,53;0,359652911;0,573750732;0,456986642;0,304936937;0,864225474
9,54;0,356699259;0,571333317;0,46996569;0,298651928;0,868411019
9,55;0,353480887;0,569059559;0,48236631;0,292668047;0,872560873
9,56;0,349975936;0,566982475;0,493998597;0,287078564;0,876634195
9,57;0,346162546;0,565155082;0,504672644;0,281976748;0,880590145
9,58;0,342018858;0,563630396;0,514198546;0,277455867;0,884387881
9,59;0,337523013;0,562461434;0,522386397;0,273609192;0,887986562
9,6;0,332679085;0,561643392;0,529392748;0,270317087;0,891401348
9,61;0,327572046;0,560979577;0,536368014;0,266877655;0,894818281
9,62;0,322210041;0,560430503;0,543330546;0,263319408;0,898252905
9,63;0,31659238;0,559975782;0,550175974;0,259747789;0,901701475
9,64;0,310718371;0,559595024;0,556799931;0,256268243;0,905160245
9,65;0,304587319;0,559267841;0,563098048;0,252986212;0,90862547
9,66;0,298198535;0,558973842;0,568965956;0,25000714;0,912093403
9,67;0,291551324;0,558692639;0,574299287;0,24743647;0,915560299
9,68;0,284644995;0,558403842;0,578993672;0,245379645;0,919022412
9,69;0,277478254;0,558089988;0,582963427;0,243924019;0,922476373
9,7;0,270038316;0,557800493;0,586537092;0,242753875;0,92592795
9,71;0,262322971;0,557560231;0,589854503;0,241731175;0,929381046
9,72;0,254335816;0,557369697;0,592895203;0,240872348;0,932836617
9,73;0,246080447;0,557229391;0,595638732;0,240193821;0,936295618
9,74;0,237560461;0,55713981;0,598064634;0,239712021;0,939759002
9,75;0,228779455;0,557101452;0,600152449;0,239443376;0,943227725
9,76;0,219741026;0,557114814;0,601881721;0,239404314;0,946702741
9,77;0,210448771;0,557180394;0,60323199;0,239611262;0,950185005
9,78;0,200906286;0,557298691;0,604182799;0,240080648;0,953675472
9,79;0,191117169;0,557470202;0,604713691;0,2408289;0,957175095
9,8;0,181085015;0,557695425;0,604804206;0,241872445;0,96068483
9,81;0,170813423;0,557974857;0,604433887;0,243227711;0,96420563
9,82;0,160305987;0,558308997;0,603582277;0,244911125;0,967738452
9,83;0,149566307;0,558698343;0,602228916;0,246939116;0,971284249
9,84;0,138597977;0,559143391;0,600353348;0,24932811;0,974843977
9,85;0,127406764;0,559640689;0,597931497;0,252097132;0,9784185
9,86;0,116001131;0,560176248;0,594946656;0,255258456;0,982007694
9,87;0,104378164;0,560749969;0,591415553;0,258798556;0,985610825
9,88;0,092533992;0,561363194;0,587357141;0,262702235;0,989227152
9,89;0,080464743;0,562017265;0,582790374;0,266954291;0,992855932
9,9;0,068166548;0,562713524;0,577734205;0,271539527;0,996496423
